English,Farsi,Source
"Without proper nutrition, health care and medicine, large numbers of people die from AIDS-related complications.
","بدون تغذیه، بهداشت و داروی مناسب، بسیاری از مردم به دلیل اثرات ناشی از ایدز جان خود را از دست خواهند داد.
",ELRC_2922
"Workers in this age group are more likely to suffer from lower back pain that may be worsened by work conditions that normally do not affect a younger worker.
","کارگران در این گروه سنی به احتمال زیاد از درد کمر رنج می برند که ممکن است تحت شرایط کاری که معمولاً کارگر جوان تر را تحت تأثیر قرار نمی‌دهد، بدتر شود.
",ELRC_2922
"This is an unreleased song we recorded a while back that you might find interesting.
","... این ترانه‌ای است که مدتی پیش ضبط شده اما منتشر نشده بود…
",ELRC_2922
"Concern over possible exposure to the material was first raised in November 2008, when a box containing beryllium was received at the laboratory's short-term storage facility.
","در نوامبر 2008 ، هنگامی که یک جعبه حاوی بریلیم در مرکز ذخیره سازی کوتاه مدت آزمایشگاه دریافت شد ، مطرح شد.
",ELRC_2922
"Poorly ventilated cooking fires, often fueled by coal or biomass fuels such as wood and dung, lead to indoor air pollution and are one of the most common causes of COPD in developing countries.
","آن دسته از آتش‌های پخت‌وپز خانه که به‌ندرت تهویه می‌شوند و اغلب با سوخت‌هایی همچون سوخت زیست‌توده همچون چوب و فضولات حیوانات ایجاد می‌شوند، باعث آلودگی هوای محیط‌های داخلی می‌شوند و یکی از عوامل اصلی بیماری COPD در کشورهای درحال توسعه محسوب می‌شوند.
",ELRC_2922
"By 1 March, all passengers and crew members had disembarked from the ship.
","تا روز ۱ مارس تمامی مسافران و خدمه از این کشتی پیاده شده‌اند.
",ELRC_2922
"Information and Communication Technologies
","تکنولوژی اطلاعات و ارتباطات
",ELRC_2922
"The World Health Organization (WHO) is a specialized agency of the United Nations responsible for international public health.
","سازمان بهداشت جهانی (WHO) یکی از آژانس‌های تخصصی سازمان ملل متحد است که نقش یک مرجعیت سازمان دهنده را بر بهداشت جامعهٔ جهانی ایفا می‌کند.
",ELRC_2922
"U.S. President Donald Trump responded to the resolution by threatening to impose sanctions against Iraq.
","دونالد ترامپ، رئیس‌جمهور آمریکا، با تهدید به اعمال تحریم علیه عراق به این قطعنامه پاسخ داد.
",ELRC_2922
"Infliximab, an immune-suppressing antibody, has been tested in COPD; there was a possibility of harm with no evidence of benefit.
","اینفلکسیماب، یک آنتی‌بادی سرکوب‌کننده دستگاه ایمنی بدن، در بیماران COPD آزمایش شد اما اثری نداشت بلکه امکان مضر بودن آن نیز وجود داشت.
",ELRC_2922
"A total of 3,700 passengers and crew were quarantined by the Japanese Ministry of Health, Labour and Welfare for what was expected to be a 14-day period, off the Port of Yokohama.
","مجموعاً ۳٬۷۰۰ مسافر و خدمهٔ این کشتی توسط وزارت بهداشت، کار و رفاه ژاپن برای مدتی که در ابتدا قرار بود ۱۴ روز به‌طول بینجامد، در نزدیکی بندر یوکوهاما قرنطینه شدند.
",ELRC_2922
"Antibody tests in children younger than 18 months are typically inaccurate, due to the continued presence of maternal antibodies.
","آزمایش آنتی‌بادی در کودکان کمتر از ۱۸ ماه، به دلیل وجود مداوم آنتی‌بادی‌های مادری معمولاً نتیجه درستی نمی‌دهد.
",ELRC_2922
"On 6 March, 59 new cases were reported by the government, bringing the total to 109 (65 in Flanders, 12 in Brussels, 31 in Wallonia and 1 cured).
","در 6 مارس ، 59 پرونده جدید توسط دولت گزارش شده است ، که تعداد این پرونده ها به 109 مورد رسیده است (65 مورد در فلاندرز ، 12 مورد در بروکسل ، 31 در والونیا و 1 مورد مداوا).
",ELRC_2922
"understanding how social and economic conditions impact health, disease and the practice of medicine and
","پزشکی اجتماعی تخصصی در پزشکی است که به درک تاثیر وضعیت‌های اجتماعی و اقتصادی بر سلامت، بیماری و عملکرد پزشکی و همچنین بهبود شرایطی که منجر به جامعه سالم می‌شوند می‌پردازد.
",ELRC_2922
"The victim was an elderly person who died at Oslo University Hospital.
","قربانی سالخورده بود و در بیمارستان دانشگاه اسلو درگذشت.
",ELRC_2922
"The detrimental effects of hunger and malnutrition that can arise from systemic challenges with food security are enormous.
","اثرات بی چون و چرای گرسنگی و سوء تغذیه که می‌توانند ناشی از چالش‌های نظامند مربوط به امنیت غذایی باشند متعدد هستند.
",ELRC_2922
"However, after determining that AIDS was not isolated to the gay community, it was realized that the term GRID was misleading, and the term AIDS was introduced at a meeting in July 1982.
","اما بعداً که معلوم شد که ایدز فقط محدود به جامعه همجنس‌گرایان نمی‌شود، این نتیجه گرفته شد که استفاده از اصطلاح گرید گمراه‌کننده است و واژه ایدز در همایشی در ژوئیه ۱۹۸۲ معرفی شد.
",ELRC_2922
"Measures to prevent opportunistic infections are effective in many people with HIV/AIDS.
","اقدامات انجام شده در جهت جلوگیری از عفونت‌های فرصت‌طلب در بسیاری از افراد مبتلا به ایدز مؤثر می‌باشد.
",ELRC_2922
"While the monetary impact on the travel and trade industry is yet to be estimated, it is likely to be in the billions and increasing.
","در حالی که هنوز تأثیر پول در صنعت مسافرت و تجارت برآورد نشده‌است، احتمالاً این تأثیر در ابعاد میلیاردی و رو به افزایش است.
",ELRC_2922
"""There is a recognition that our health is affected by many factors including where we live, genetics, our income, our educational status and our social relationships; these are known as """"social determinants of health"""".""
","همه ما به خوبی می‌دانیم که سلامت ما تحت تأثیر عوامل مختلفی قرار دارد برای مثال جایی که در آن زندگی می‌کنیم، ژنتیک، درآمد ما، وضعیت تحصیلی ما و روابط اجتماعی ما؛ این عوامل، تعیین‌کننده‌های اجتماعی سلامت نامیده می‌شوند.
",ELRC_2922
